,customerId,churnPrediction
2962,3237-AJGEH,No
2963,4707-YNOQA,No
2964,9357-UJRUN,No
2965,1591-NFNLQ,No
2966,8648-PFRMP,No
2967,7663-CUXZB,No
2968,0258-NOKBL,Yes
2969,1163-VIPRI,No
2970,2815-CPTUL,No
2971,9348-ROUAI,No
2972,9443-JUBUO,No
2973,0596-BQCEQ,No
2974,1481-ZUWZA,No
2975,3043-TYBNO,No
2976,4830-FAXFM,No
2977,5906-BFOZT,No
2978,2960-NKRSO,No
2979,8996-ZROXE,No
2980,5598-IKHQQ,No
2981,0397-ZXWQF,No
2982,5266-PFRQK,No
2983,4674-HGNUA,No
2984,6765-MBQNU,No
2985,9786-IJYDL,No
2986,1303-SRDOK,No
2987,3769-MHZNV,No
2988,6295-OSINB,No
2989,3308-MHOOC,No
2990,2309-OSFEU,No
2991,2207-QPJED,No
2992,4177-JPDFU,No
2993,2239-CFOUJ,No
2994,8046-DNVTL,No
2995,2209-XADXF,Yes
2996,6620-JDYNW,No
2997,1891-FZYSA,No
2998,4770-UEZOX,Yes
2999,1038-RQOST,No
3000,7613-LLQFO,Yes
3001,4568-TTZRT,No
3002,9513-DXHDA,No
3003,2640-PMGFL,No
3004,3801-HMYNL,Yes
3005,0516-QREYC,No
3006,9685-WKZGT,Yes
3007,6022-UGGSO,Yes
3008,8084-OIVBS,No
3009,8896-BQTTI,No
3010,3865-QBWSJ,No
3011,3352-RICWQ,No
3012,2160-GPFXD,No
3013,2065-MMKGR,No
3014,5857-TYBCJ,No
3015,1498-NHTLT,No
3016,4484-CGXFK,Yes
3017,1402-PTHGN,No
3018,4176-RELJR,No
3019,6214-EDAKZ,No
3020,5199-FPUSP,No
3021,6377-KSLXC,No
3022,1796-JANOW,No
3023,0238-WHBIQ,No
3024,8735-NBLWT,No
3025,6651-RLGGM,No
3026,6127-ISGTU,Yes
3027,1614-JBEBI,No
3028,8740-XLHDR,No
3029,1208-DNHLN,No
3030,1761-AEZZR,Yes
3031,3923-CSIHK,No
3032,5696-EXCYS,No
3033,5795-KTGUD,No
3034,7120-RFMVS,Yes
3035,7924-GJZFI,No
3036,4702-HDRKD,No
3037,8512-WIWYV,No
3038,5897-ZYEKH,No
3039,5456-ITGIC,No
3040,7317-GGVPB,No
3041,1406-PUQVY,Yes
3042,1322-AGOQM,No
3043,3677-IYRBF,Yes
3044,5692-FPTAH,Yes
3045,9114-AAFQH,No
3046,8715-KKTFG,No
3047,1550-LOAHA,No
3048,1728-BQDMA,Yes
3049,0268-QKIWO,No
3050,0876-WDUUZ,Yes
3051,5117-ZSMHQ,No
3052,5151-HQRDG,No
3053,0960-HUWBM,No
3054,6465-GSRCL,No
3055,0617-FHSGK,No
3056,0263-FJTQO,No
3057,7319-ZNRTR,No
3058,2858-MOFSQ,No
3059,7503-EPSZW,No
3060,7089-XXAYG,No
3061,8118-LSUEL,Yes
3062,8070-AAWZP,No
3063,1666-JXLKU,Yes
3064,7855-DIWPO,Yes
3065,5133-POWUA,Yes
3066,5652-MSDEY,Yes
3067,7005-CCBKV,Yes
3068,1810-BOHSY,No
3069,1784-BXEFA,No
3070,7351-MHQVU,No
3071,9224-VTYID,No
3072,9500-IWPXQ,No
3073,5762-TJXGK,No
3074,4504-YOULA,No
3075,5569-IDSEY,No
3076,4250-FDVOU,No
3077,7284-ZZLOH,No
3078,5277-ZLOOR,Yes
3079,2141-RRYGO,No
3080,1777-JYQPJ,Yes
3081,6376-GAHQE,Yes
3082,3401-URHDA,No
3083,1599-EAHXY,No
3084,8631-XVRZL,No
3085,5052-PNLOS,Yes
3086,3853-LYGAM,No
3087,6979-ZNSFF,Yes
3088,5751-USDBL,No
3089,5680-LQOGP,No
3090,2386-LAHRK,Yes
3091,8189-DUKMV,No
3092,6032-IGALN,Yes
3093,9931-DCEZH,No
3094,1898-JSNDC,No
3095,0315-LVCRK,Yes
3096,3911-RSNHI,No
3097,2410-CIYFZ,No
3098,4248-HCETZ,No
3099,5505-OVWQW,No
3100,7271-AJDTL,No
3101,1867-TJHTS,No
3102,0516-WJVXC,No
3103,9174-FKWZE,No
3104,6860-YRJZP,Yes
3105,4429-WYGFR,No
3106,2817-LVCPP,No
3107,5038-ETMLM,No
3108,5056-FIMPT,No
3109,4521-WFJAI,No
3110,6569-KTMDU,No
3111,8809-RIHDD,No
3112,8809-XKHMD,No
3113,0396-YCHWO,Yes
3114,0867-LDTTC,No
3115,4822-NGOCH,Yes
3116,9391-DXGGG,No
3117,9844-FELAJ,No
3118,2122-SZZZD,No
3119,5307-DZCVC,No
3120,3148-AOIQT,No
3121,8679-JOEVF,No
3122,8395-ETZKQ,No
3123,6692-YQHXC,No
3124,3889-VWBID,No
3125,5222-JCXZT,No
3126,9754-CLVZW,No
3127,1432-FPAXX,No
3128,2739-CCZMB,No
3129,7080-TNUWP,No
3130,0496-AHOOK,No
3131,8336-TAVKX,No
3132,2468-SJFLM,Yes
3133,3181-VTHOE,No
3134,7168-HDQHG,No
3135,4803-AXVYP,No
3136,3884-HCSWG,Yes
3137,4567-AKPIA,No
3138,5077-DXTCG,Yes
3139,1142-WACZW,Yes
3140,7901-HXJVA,Yes
3141,5649-ANRML,Yes
3142,4892-VLANZ,No
3143,5924-IFQTT,No
3144,7968-QUXNS,No
3145,2919-HBCJO,Yes
3146,4236-XPXAV,Yes
3147,8903-WMRNW,Yes
3148,2452-SNHFZ,No
3149,3629-WEAAM,No
3150,6029-CSMJE,No
3151,7993-NQLJE,No
3152,9909-DFRJA,No
3153,9099-FTUHS,No
3154,0581-BXBUB,Yes
3155,4962-CHQPW,No
3156,9467-ROOLM,No
3157,3030-YZADT,No
3158,7410-KTVFV,No
3159,5150-ITWWB,Yes
3160,2253-KPMNB,No
3161,1345-ZUKID,No
3162,6429-SHBCB,No
3163,9281-OFDMF,No
3164,2603-HVKCG,No
3165,1834-WULEG,No
3166,9097-ZUBYC,No
3167,5148-ORICT,No
3168,4893-GYUJU,No
3169,4578-PHJYZ,No
3170,7272-QDCKA,No
3171,8908-SLFCJ,No
3172,8393-DLHGA,Yes
3173,9766-HGEDE,No
3174,6968-MHOMU,No
3175,7395-IGJOS,No
3176,5044-XDPYX,No
3177,1814-WFGVS,No
3178,2834-SPCJV,No
3179,3721-WKIIL,No
3180,6734-CKRSM,No
3181,1265-ZFOSD,No
3182,6568-POCUI,No
3183,7890-VYYWG,Yes
3184,5197-LQXXH,No
3185,9907-SWKKF,Yes
3186,3457-PQBYH,No
3187,7682-AZNDK,No
3188,0587-DMGBH,No
3189,5384-ZTTWP,No
3190,3745-HRPHI,No
3191,7636-OWBPG,No
3192,1231-YNDEK,No
3193,1407-DIGZV,No
3194,6397-JNZZG,No
3195,0570-BFQHT,Yes
3196,4393-OBCRR,No
3197,3523-QRQLL,No
3198,8564-LDKFL,No
3199,3696-DFHHB,No
3200,0895-DQHEW,No
3201,4717-GHADL,No
3202,5501-TVMGM,Yes
3203,5879-HMFFH,No
3204,6772-WFQRD,No
3205,3810-DVDQQ,No
3206,6972-SNKKW,No
3207,3694-GLTJM,No
3208,8550-XSXUQ,No
3209,8149-RSOUN,Yes
3210,9055-MOJJJ,No
3211,4359-INNWN,No
3212,0585-EGDDA,No
3213,4032-RMHCI,No
3214,0549-CYCQN,No
3215,3481-JHUZH,No
3216,7250-EQKIY,Yes
3217,3594-IVHJZ,No
3218,6869-FGJJC,No
3219,3896-ZVNET,No
3220,8205-VSLRB,No
3221,5960-MVTUK,Yes
3222,6817-WTYHE,No
3223,3082-VQXNH,No
3224,4013-UBXWQ,No
3225,4931-TRZWN,No
3226,0750-EKNGL,No
3227,7669-LCRSD,No
3228,3567-PQTSO,No
3229,5519-NPHVG,Yes
3230,8043-PNYSD,No
3231,9938-EKRGF,No
3232,2703-AMTUL,No
3233,0928-JMXNP,Yes
3234,8173-RXAYP,No
3235,4825-XJGDM,No
3236,5402-HTOTQ,No
3237,6734-JDTTV,No
3238,7850-THJMU,No
3239,3890-RTCMS,No
3240,8849-GYOKR,No
3241,3148-BLQJT,Yes
3242,3717-FDJFU,No
3243,3665-JATSN,No
3244,7966-YOTQW,No
3245,0461-CVKMU,No
3246,8806-EAGWC,No
3247,8853-TZDGH,No
3248,7779-LGOVN,Yes
3249,4324-BZCKL,No
3250,6924-TDGMT,No
3251,9710-ZUSHQ,No
3252,1536-YHDOE,No
3253,8123-QBNAZ,No
3254,3629-ZNKXA,Yes
3255,4827-LTQRJ,No
3256,7711-YIJWC,No
3257,5482-VXSXJ,No
3258,7365-BVCJH,Yes
3259,9620-ENEJV,No
3260,4183-WCSEP,No
3261,2378-YIZKA,No
3262,5498-TXHLF,Yes
3263,0689-DSXGL,No
3264,6818-DJXAA,Yes
3265,9722-UJOJR,No
3266,0464-WJTKO,No
3267,8902-ZEOVF,No
3268,6778-EICRF,No
3269,2662-NNTDK,No
3270,4132-KALRO,Yes
3271,3902-FOIGH,Yes
3272,6772-KSATR,Yes
3273,7112-OPOTK,No
3274,2874-YXVVA,No
3275,1245-HARPS,No
3276,4210-QFJMF,Yes
3277,4323-ELYYB,No
3278,4293-ETKAP,No
3279,6064-PUPMC,No
3280,6504-VBLFL,No
3281,6322-PJJDJ,No
3282,0330-BGYZE,No
3283,1085-LDWAM,No
3284,7586-ZATGZ,No
3285,7197-VOJMM,No
3286,3318-OSATS,Yes
3287,5828-AVIPD,No
3288,1843-TLSGD,No
3289,9626-VFRGG,No
3290,7075-BNDVQ,No
3291,9143-CANJF,No
3292,7284-BUYEC,No
3293,2041-JIJCI,No
3294,1086-LXKFY,Yes
3295,4900-MSOMT,No
3296,2229-VWQJH,No
3297,9194-GFVOI,No
3298,1336-EZFZY,No
3299,4282-MSACW,No
3300,1403-LKLIK,No
3301,2636-ALXXZ,Yes
3302,7774-OJSXI,No
3303,7786-WBJYI,Yes
3304,0136-IFMYD,No
3305,5144-TVGLP,Yes
3306,9643-AVVWI,Yes
3307,0253-ZTEOB,No
3308,2706-QZIHY,No
3309,6061-PQHMK,No
3310,9885-CSMWE,Yes
3311,6137-MFAJN,No
3312,9122-UMROB,No
3313,4232-JGKIY,No
3314,2402-TAIRZ,No
3315,9659-ZTWSM,No
3316,9139-TWBAS,No
3317,6685-GBWJZ,No
3318,5016-ETTFF,No
3319,3866-MDTUB,Yes
3320,2195-VVRJF,No
3321,3913-RDSJZ,No
3322,8058-JMEQO,Yes
3323,4203-QGNZA,No
3324,5043-TRZWM,Yes
3325,0697-ZMSWS,Yes
3326,7657-DYEPJ,No
3327,9494-BDNNC,No
3328,1640-PLFMP,Yes
3329,5366-OBVMR,No
3330,8276-MQBYC,Yes
3331,7644-OMVMY,error occurred
3332,7593-XFKDI,Yes
3333,4573-JKNAE,No
3334,0337-CNPZE,Yes
3335,9817-APLHW,No
3336,8380-MQINP,No
3337,0840-DFEZH,Yes
3338,1513-XNPPH,No
3339,8690-ZVLCL,No
3340,6015-VVHHE,Yes
3341,1125-SNVCK,No
3342,0384-LPITE,No
3343,4616-EWBNJ,No
3344,6347-DCUIK,Yes
3345,1335-HQMKX,No
3346,2545-EBUPK,Yes
3347,6923-AQONU,No
3348,2172-EJXVF,No
3349,0897-FEGMU,Yes
3350,7663-RGWBC,Yes
3351,1120-BMWUB,No
3352,9124-LHCJQ,Yes
3353,4536-PLEQY,Yes
3354,7029-IJEJK,No
3355,8871-JLMHM,No
3356,2235-ZGKPT,No
3357,3891-PUQOD,Yes
3358,5447-VYTKW,No
3359,3623-FQBOX,No
3360,0689-NKYLF,Yes
3361,8659-HDIYE,No
3362,3658-KIBGF,Yes
3363,3474-BAFSJ,No
3364,5519-YLDGW,Yes
3365,3865-ZFZIB,No
3366,1855-AGAWH,No
3367,7109-CQYUZ,No
3368,1370-GGAWX,No
3369,4680-KUTAJ,No
3370,5307-UVGNB,No
3371,4946-EDSEW,No
3372,2883-ILGWO,No
3373,2516-VQRRV,Yes
3374,7580-UGXNC,No
3375,3642-BYHDO,No
3376,9629-NHXFW,No
3377,2696-RZVZW,No
3378,5766-FTRTS,No
3379,0396-HUJBP,No
3380,5178-LMXOP,Yes
3381,8879-ZKJOF,No
3382,6285-FTQBF,No
3383,8185-UPYBR,Yes
3384,4585-HETAI,Yes
3385,7526-BEZQB,Yes
3386,1474-JUWSM,No
3387,3530-CRZSB,No
3388,8498-XXGWA,No
3389,9617-INGJY,Yes
3390,0621-TSSMU,No
3391,7234-KMNRQ,No
3392,7636-PEPNS,No
3393,4683-WYDOU,No
3394,9052-DHNKM,No
3395,6794-HKIAJ,No
3396,5578-NKCXI,No
3397,1642-HMARX,No
3398,3096-WPXBT,No
3399,8434-PNQZX,No
3400,5950-AAAGJ,No
3401,4299-OPXEJ,No
3402,4951-UKAAQ,Yes
3403,9618-LFJRU,No
3404,6693-DJWTY,No
3405,0744-GKNGE,No
3406,6447-EGDIV,No
3407,1167-OYZJF,No
3408,2108-YKQTY,No
3409,4806-DXQCE,No
3410,4918-QLLIW,No
3411,7056-IMHCC,No
3412,4854-SSLTN,No
3413,5294-DMSFH,No
3414,4837-PZTIC,No
3415,1625-JAIIY,No
3416,0603-OLQDC,No
3417,3272-VUHPV,No
3418,4176-FXYBO,No
3419,1063-DHQJF,No
3420,8663-UPDGF,No
3421,6719-FGEDO,No
3422,1837-YQUCE,No
3423,2947-DOMLJ,No
3424,4112-LUEIZ,Yes
3425,0369-ZGOVK,No
3426,4510-HIMLV,Yes
3427,9919-KNPOO,Yes
3428,8749-JMNKX,No
3429,7872-BAAZR,No
3430,9391-LMANN,No
3431,2430-USGXP,Yes
3432,8174-TBVCF,No
3433,1698-XFZCI,No
3434,1877-HKBQX,No
3435,4450-DLLMH,Yes
3436,0428-AXXLJ,No
3437,2746-DIJLO,No
3438,5955-ERIHD,Yes
3439,0917-EZOLA,No
3440,3508-VLHCZ,No
3441,4086-ATNFV,No
3442,0468-YRPXN,No
3443,5996-NRVXR,No
3444,3739-YBWAB,No
3445,7047-FWEYA,No
3446,2000-MPKCA,No
3447,9762-YAQAA,No
3448,5949-EBSQK,No
3449,5473-KHBPS,No
3450,0100-DUVFC,No
3451,5397-TUPSH,No
3452,8950-MTZNV,Yes
3453,0326-VDYXE,No
3454,6773-LQTVT,No
3455,7274-RTAPZ,Yes
3456,0436-TWFFZ,No
3457,8566-YPRGL,No
3458,0311-UNPFF,No
3459,6609-MXJHJ,No
3460,2669-OIDSD,No
3461,8400-WZICQ,No
3462,3834-XUIFC,Yes
3463,9576-SYUHJ,No
3464,0410-IPFTY,No
3465,2831-EBWRN,Yes
3466,9430-NKQLY,No
3467,8414-MYSHR,Yes
3468,0247-SLUJI,No
3469,9402-ORRAH,Yes
3470,6483-OATDN,No
3471,1293-HHSHJ,No
3472,4840-ORQXB,No
3473,7599-FKVXZ,No
3474,3982-DQLUS,No
3475,8610-ZIKJJ,No
3476,3756-VNWDH,No
3477,7801-KICAO,Yes
3478,7673-LPRNY,No
3479,8229-TNIQA,No
3480,6060-QBMGV,No
3481,7339-POGZN,Yes
3482,2828-SLQPF,No
3483,4465-VDKIQ,No
3484,2921-XWDJH,No
3485,6221-AVQYL,Yes
3486,2558-BUOZZ,No
3487,9257-AZMTZ,No
3488,0003-MKNFE,No
3489,0975-UYDTX,No
3490,7743-EXURX,No
3491,4682-BLBUC,No
3492,0975-VOOVL,No
3493,5968-VXZLG,Yes
3494,5569-KGJHX,Yes
3495,4988-IQIGL,Yes
3496,5201-FRKKS,No
3497,9799-CAYJJ,Yes
3498,7730-IUTDZ,No
3499,0426-TIRNE,No
3500,5443-SCMKX,No
3501,8295-KMENE,No
3502,6738-ISCBM,No
3503,9821-BESNZ,No
3504,3678-MNGZX,No
3505,1335-NTIUC,Yes
3506,2916-BQZLN,Yes
3507,4558-CGYCZ,No
3508,2368-GAKKQ,No
3509,8710-YGLWG,Yes
3510,3199-XGZCY,Yes
3511,3785-KTYSH,No
3512,6814-ZPWFQ,No
3513,4063-EIKNQ,No
3514,6993-YCOBK,No
3515,5206-HPJKM,No
3516,7587-RZNME,Yes
3517,0748-RDGGM,No
3518,8393-JMVMB,No
3519,5019-GQVCR,No
3520,6036-TTFYU,No
3521,2550-AEVRU,No
3522,0969-RGKCU,No
3523,0378-CJKPV,No
3524,4706-AXVKM,Yes
3525,5889-JTMUL,No
3526,9026-RNUJS,No
3527,3746-EUBYR,Yes
3528,2332-EFBJY,No
3529,2880-FPNAE,Yes
3530,1703-MGIAB,No
3531,4311-QTTAI,No
3532,9474-PHLYD,No
3533,4318-RAJVY,No
3534,2165-VOEGB,No
3535,3612-YUNGG,No
3536,2254-DLXRI,Yes
3537,5062-CJJKH,No
3538,9028-LIHRP,No
3539,2219-MVUSO,No
3540,1053-MXTTK,No
3541,1530-ZTDOZ,No
3542,1301-LOPVR,No
3543,0853-TWRVK,No
3544,8914-RBTSB,Yes
3545,6212-ATMLK,No
3546,8200-LGKSR,No
3547,1568-BEKZM,No
3548,0670-ANMUU,No
3549,6897-RWMUB,No
3550,0963-ZBDRN,No
3551,7594-RQHXR,Yes
3552,6999-CHVCF,No
3553,6134-KWTBV,No
3554,1077-HUUJM,Yes
3555,6331-EWIEB,Yes
3556,0895-LNKRC,No
3557,2045-BMBTJ,No
3558,8417-GSODA,No
3559,5171-EPLKN,No
3560,4452-QIIEB,No
3561,5998-VVEJY,No
3562,1624-NALOJ,Yes
3563,6741-EGCBI,No
3564,7820-ZYGNY,No
3565,4317-VTEOA,Yes
3566,9677-AVKED,No
3567,1670-SVOWZ,No
3568,2227-JRSJX,No
3569,9847-HNVGP,No
3570,6696-YDAYZ,No
3571,8980-WQFWL,No
3572,1730-ZMAME,Yes
3573,6506-EYCNH,No
3574,4634-JLRJT,No
3575,9501-UKKNL,No
3576,2560-QTSBS,No
3577,7541-YLXCL,No
3578,4795-WRNVT,No
3579,6080-TCMYC,No
3580,0260-ZDLGK,No
3581,7860-UXCRM,No
3582,6357-JJPQT,Yes
3583,2292-XQWSV,No
3584,9552-TGUZV,No
3585,5913-INRQV,No
3586,8722-NGNBH,No
3587,6210-KBBPI,Yes
3588,9643-YBLUR,No
3589,8734-FNWVH,No
3590,9447-YPTBX,No
3591,0133-BMFZO,No
3592,6128-CZOMY,Yes
3593,9540-JYROE,No
3594,9026-LHEVG,No
3595,2260-USTRB,Yes
3596,3656-TKRVZ,No
3597,7011-CVEUC,No
3598,6185-TASNN,Yes
3599,7925-PNRGI,No
3600,8623-TMRBY,No
3601,1552-CZCLL,No
3602,3038-PQIUY,No
3603,1501-SGHBW,Yes
3604,9313-CDOGY,No
3605,8148-BPLZQ,No
3606,2623-DRYAM,No
3607,9987-LUTYD,No
3608,3208-YPIOE,Yes
3609,4488-KQFDT,No
3610,2612-RANWT,Yes
3611,5693-PIPCS,No
3612,0491-KAPQG,Yes
3613,1925-LFCZZ,No
3614,8039-EQPIM,No
3615,6900-PXRMS,Yes
3616,8707-RMEZH,No
3617,3346-BRMIS,No
3618,3209-ZPKFI,No
3619,6479-VDGRK,No
3620,9373-WSLOY,No
3621,2933-FILNV,Yes
3622,3569-JFODW,No
3623,9819-FBNSV,No
3624,9544-PYPSJ,No
3625,1591-XWLGB,No
3626,0396-UKGAI,No
3627,3243-ZHOHY,No
3628,5186-EJEGL,No
3629,7527-QNRUS,No
3630,9986-BONCE,No
3631,2722-JMONI,Yes
3632,2203-GHNWN,No
3633,3878-AVSOQ,Yes
3634,3258-SYSWS,No
3635,5296-PSYVW,No
3636,6319-QSUSR,No
3637,4083-EUGRJ,No
3638,7579-OOPEC,No
3639,0512-FLFDW,No
3640,1771-OADNZ,Yes
3641,0487-CRLZF,No
3642,2107-FBPTK,Yes
3643,9451-WLYRI,No
3644,8219-VYBVI,No
3645,1991-VOPLL,No
3646,9738-QLWTP,No
3647,1016-DJTSV,Yes
3648,9419-IPPBE,No
3649,0174-QRVVY,No
3650,5699-BNCAS,No
3651,2900-PHPLN,No
3652,0612-RTZZA,Yes
3653,8106-GWQOK,No
3654,8751-EDEKA,No
3655,6878-GGDWG,No
3656,4039-PIMHX,No
3657,8450-LUGUK,No
3658,3604-WLABM,No
3659,0795-GMVQO,No
3660,2259-OUUSZ,No
3661,1142-IHLOO,No
3662,6410-LEFEN,No
3663,4633-MKHYU,Yes
3664,6257-RJOHI,No
3665,1545-JFUML,No
3666,3194-ORPIK,No
3667,7826-VVKWT,No
3668,1353-GHZOS,No
3669,2587-EKXTS,No
3670,5442-BXVND,No
3671,8816-VXNZD,Yes
3672,9378-FXTIZ,No
3673,1723-HKXJQ,Yes
3674,7825-GKXMW,Yes
3675,9753-OYLBX,No
3676,2364-UFROM,No
3677,6656-JWRQX,Yes
3678,6473-ULUHT,No
3679,1240-KNSEZ,Yes
3680,0836-SEYLU,No
3681,4433-JCGCG,Yes
3682,3716-BDVDB,Yes
3683,7688-AWMDX,No
3684,2842-BCQGE,No
3685,7244-QWYHG,No
3686,5899-MQZZL,No
3687,6849-OYAMU,No
3688,5312-UXESG,No
3689,9488-HGMJH,Yes
3690,6038-GCYEC,No
3691,2150-WLKUW,No
3692,7159-FVYPK,No
3693,7032-LMBHI,No
3694,1150-WFARN,No
3695,6088-BXMRG,Yes
3696,3144-AUDBS,No
3697,4821-SJHJV,No
3698,7346-MEDWM,No
3699,1137-DGOWI,No
3700,5616-PRTNT,No
3701,3812-LRZIR,No
3702,4818-QIUFN,Yes
3703,9483-GCPWE,No
3704,4227-OJHAL,No
3705,9220-CXRSC,No
3706,4993-JCRGJ,No
3707,9537-JALFH,No
3708,6698-OXETB,No
3709,2103-ZRXFN,Yes
3710,3724-BSCVH,No
3711,4877-TSOFF,No
3712,9209-NWPGU,No
3713,6961-VCPMC,No
3714,7306-YDSOI,No
3715,5288-AHOUP,Yes
3716,6688-UZPWD,Yes
3717,0655-YDGFJ,No
3718,8468-EHYJA,No
3719,6823-SIDFQ,No
3720,1097-FSPVW,No
3721,2839-RFSQE,No
3722,8328-SKJNO,No
3723,7010-ZMVBF,No
3724,5201-CBWYG,No
3725,0968-GSIKN,Yes
3726,1965-DDBWU,No
3727,9057-SIHCH,Yes
3728,6352-GIGGQ,No
3729,3635-QQRQD,No
3730,6771-XWBDM,No
3731,2897-DOVND,Yes
3732,3082-YVEKW,No
3733,0191-EQUUH,No
3734,7134-HBPBS,No
3735,3489-HHPFY,Yes
3736,2926-JEJJC,No
3737,8601-QACRS,No
3738,4950-BDEUX,No
3739,5789-LDFXO,No
3740,0508-OOLTO,Yes
3741,2984-TBYKU,No
3742,9822-WMWVG,No
3743,2391-SOORI,No
3744,9040-KZVWO,No
3745,2645-QTLMB,Yes
3746,4806-HIPDW,Yes
3747,1548-ARAGG,No
3748,6339-RZCBJ,No
3749,4424-TKOPW,Yes
3750,4415-WNGVR,No
3751,2522-AHJXR,No
3752,0412-UCCNP,No
3753,1816-FLZDK,Yes
3754,7096-UCLNH,Yes
3755,8443-ZRDBZ,Yes
3756,9136-ALYBR,Yes
3757,4615-PIVVU,No
3758,8885-QSQBX,No
3759,7479-NITWS,Yes
3760,8617-ENBDS,Yes
3761,9385-NXKDA,No
3762,0430-IHCDJ,No
3763,2959-MJHIC,Yes
3764,6674-KVJHG,No
3765,1814-DKOLC,No
3766,4201-JMNGR,Yes
3767,9351-HXDMR,No
3768,3537-HPKQT,No
3769,2129-ALKBS,No
3770,5821-MMEIL,No
3771,5960-WPXQM,Yes
3772,0684-AOSIH,Yes
3773,8260-NGFNY,Yes
3774,1309-XGFSN,No
3775,1866-RZZQS,Yes
3776,6968-URWQU,No
3777,4742-TXUEX,No
3778,9631-XEYKE,No
3779,8631-NBHFZ,No
3780,1335-MXCSE,No
3781,8873-TMKGR,No
3782,8800-JOOCF,Yes
3783,1469-LBJQJ,No
3784,4958-XCBDQ,Yes
3785,8337-UPOAQ,Yes
3786,0064-YIJGF,No
3787,2386-OWURY,No
3788,1725-IQNIY,No
3789,0310-VQXAM,No
3790,6598-RFFVI,No
3791,3453-RTHJQ,Yes
3792,6712-OAWRH,Yes
3793,6278-FEPBZ,No
3794,4280-DLSHD,No
3795,1508-DFXCU,Yes
3796,8614-VGMMV,No
3797,7868-BGSZA,No
3798,2800-QQUSO,No
3799,2930-UOTMB,No
3800,7973-DZRKH,No
3801,5914-DVBWJ,Yes
3802,7698-YFGEZ,Yes
3803,2533-QVMSK,No
3804,9773-PEQBZ,Yes
3805,8644-XLFBW,Yes
3806,0650-BWOZN,No
3807,8625-AZYZY,Yes
3808,7785-RDVIG,No
3809,9602-WCXPI,No
3810,2903-YYTBW,Yes
3811,3620-MWJNE,No
3812,8573-JGCZW,No
3813,6837-HAEVO,No
3814,6701-YVNQG,No
3815,9306-CPCBC,Yes
3816,4304-XUMGI,No
3817,9504-YAZWB,No
3818,8819-ZBYNA,No
3819,6174-NRBTZ,No
3820,9481-IEBZY,No
3821,1833-VGRUM,Yes
3822,6137-NICCO,Yes
3823,9065-ZCPQX,No
3824,6402-EJMWF,No
3825,3620-EHIMZ,No
3826,3213-VVOLG,error occurred
3827,6870-ECSHE,No
3828,8747-UDCOI,No
3829,8374-XGEJJ,Yes
3830,2656-TABEH,Yes
3831,6946-LMSQS,No
3832,4626-OZDTJ,No
3833,9169-BSVIN,No
3834,2325-ZUSFD,No
3835,8194-PEEBY,No
3836,6872-HXFNF,No
3837,3932-CMDTD,Yes
3838,7714-YXSMB,No
3839,8387-UGUSU,No
3840,1080-BWSYE,No
3841,4039-HEUNW,No
3842,1194-HVAIF,Yes
3843,0812-WUPTB,Yes
3844,3594-UVONA,No
3845,0004-TLHLJ,Yes
3846,1767-TGTKO,No
3847,8439-LTUGF,No
3848,8805-JNRAZ,No
3849,5089-IFSDP,No
3850,6418-HNFED,No
3851,0206-OYVOC,No
3852,7291-CDTMJ,No
3853,7128-GGCNO,No
3854,0237-YFUTL,No
3855,7691-KGKGP,No
3856,6710-HSJRD,No
3857,3675-EQOZA,No
3858,0840-DCNZE,No
3859,1732-FEKLD,No
3860,9862-KJTYK,No
3861,0479-HMSWA,No
3862,5854-KSRBJ,No
3863,0365-BZUWY,Yes
3864,4817-VYYWS,Yes
3865,5701-SVCWR,No
3866,3129-AAQOU,No
3867,4922-CVPDX,No
3868,1396-QWFBJ,No
3869,1357-BIJKI,No
3870,1099-BTKWT,No
3871,5299-SJCZT,Yes
3872,2018-PZKMU,Yes
3873,7340-KEFQE,No
3874,4570-QHXHL,No
3875,2403-BCASL,No
3876,7392-YYPYJ,Yes
3877,2898-LSJGD,No
3878,2223-GDSHL,No
3879,7359-PTSXY,Yes
3880,9470-RTWDV,No
3881,2176-OSJUV,No
3882,9348-YVOMK,No
3883,8104-OSKWT,No
3884,4521-YEEHE,Yes
3885,4090-KPJIP,Yes
3886,3786-WOVKF,No
3887,4503-BDXBD,Yes
3888,6086-ESGRL,Yes
3889,2592-HODOV,No
3890,3886-CERTZ,No
3891,7995-ZHHNZ,No
3892,3824-RHKVR,No
3893,5816-SCGFC,No
3894,5989-AXPUC,No
3895,4979-HPRFL,No
3896,8590-OHDIW,No
3897,8015-IHCGW,No
3898,2332-TODQS,No
3899,9278-VZKCD,No
3900,8008-OTEZX,No
3901,2773-OVBPK,No
3902,5999-LCXAO,Yes
3903,5206-XZZQI,No
3904,4803-LBYPN,No
3905,5759-RCVCB,No
3906,6372-RFVNS,Yes
3907,2139-FQHLM,No
3908,8261-GWDBQ,No
3909,1093-YSWCA,No
3910,8938-UMKPI,Yes
3911,0991-BRRFB,No
3912,3882-IYOIJ,No
3913,8749-TZYEC,No
3914,1755-FZQEC,No
3915,3115-JPJDD,No
3916,5600-KTXFM,No
3917,3871-IKPYH,Yes
3918,6319-IEJWJ,Yes
3919,9025-AOMKI,Yes
3920,6339-TBELP,No
3921,7964-YESJC,No
3922,6173-GOLSU,No
3923,5275-SQEIZ,Yes
